prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	most.likely.cluster
0	0	0	0.007	0.027	0.016	0.95	0	0	0	0	0	0	0	7
0.003	0.861	0.128	0.008	0	0	0	0	0	0	0	0	0	0	2
0	0	0.024	0.435	0.088	0.018	0.435	0	0	0	0	0	0	0	7
0	0	0	0.012	0.027	0.01	0.951	0	0	0	0	0	0	0	7
0	0	0	0.021	0.048	0.016	0.915	0	0	0	0	0	0	0	7
0	0	0.005	0.339	0.098	0.029	0.529	0	0	0	0	0	0	0	7
0	0	0	0	0.015	0.013	0.971	0	0.001	0	0	0	0	0	7
0	0.192	0.449	0.354	0.003	0.001	0.001	0	0	0	0	0	0	0	3
0	0	0	0.002	0.022	0.008	0.968	0	0	0	0	0	0	0	7
0	0.032	0.335	0.622	0.008	0.001	0.002	0	0	0	0	0	0	0	4
0	0.35	0.436	0.213	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0.001	0.004	0.006	0.989	0	0	0	0	0	0	0	7
0	0	0.024	0.511	0.102	0.016	0.347	0	0	0	0	0	0	0	4
0	0	0	0.125	0.085	0.026	0.764	0	0	0	0	0	0	0	7
0	0.001	0.114	0.777	0.036	0.004	0.068	0	0	0	0	0	0	0	4
0	0	0	0.016	0.032	0.018	0.934	0	0	0	0	0	0	0	7
0	0	0	0.008	0.037	0.007	0.948	0	0	0	0	0	0	0	7
0	0	0.02	0.373	0.091	0.019	0.497	0	0	0	0	0	0	0	7
0	0.003	0.202	0.767	0.018	0.004	0.006	0	0	0	0	0	0	0	4
0	0.009	0.241	0.737	0.008	0.002	0.003	0	0	0	0	0	0	0	4
0	0	0	0.003	0.014	0.007	0.976	0	0	0	0	0	0	0	7
0	0	0.004	0.181	0.088	0.015	0.712	0	0	0	0	0	0	0	7
0	0	0.012	0.258	0.092	0.025	0.613	0	0	0	0	0	0	0	7
0	0.048	0.363	0.575	0.007	0.001	0.006	0	0	0	0	0	0	0	4
0	0.427	0.42	0.153	0	0	0	0	0	0	0	0	0	0	2
0	0	0.02	0.54	0.094	0.021	0.325	0	0	0	0	0	0	0	4
0	0.003	0.128	0.791	0.034	0.004	0.04	0	0	0	0	0	0	0	4
0	0	0	0.143	0.08	0.023	0.754	0	0	0	0	0	0	0	7
0	0	0.002	0.082	0.077	0.015	0.824	0	0	0	0	0	0	0	7
0	0.567	0.347	0.086	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.004	0.001	0.994	0.001	0	0	0	0	0	0	7
0	0	0.031	0.55	0.089	0.012	0.318	0	0	0	0	0	0	0	4
0	0	0	0.016	0.048	0.019	0.917	0	0	0	0	0	0	0	7
0	0	0	0.024	0.031	0.014	0.931	0	0	0	0	0	0	0	7
0	0	0	0.005	0.01	0.009	0.976	0	0	0	0	0	0	0	7
0	0.003	0.299	0.688	0.01	0	0	0	0	0	0	0	0	0	4
0	0.053	0.482	0.464	0.001	0	0	0	0	0	0	0	0	0	3
0	0.724	0.245	0.031	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.069	0.832	0.051	0.004	0.042	0	0	0	0	0	0	0	4
0	0.001	0.068	0.791	0.062	0.004	0.074	0	0	0	0	0	0	0	4
0	0	0.002	0.199	0.087	0.021	0.691	0	0	0	0	0	0	0	7
0	0	0.005	0.317	0.094	0.027	0.557	0	0	0	0	0	0	0	7
0	0	0	0	0.014	0.004	0.982	0	0	0	0	0	0	0	7
0.002	0.558	0.31	0.129	0	0	0.001	0	0	0	0	0	0	0	2
0	0	0.107	0.846	0.024	0.006	0.017	0	0	0	0	0	0	0	4
0	0.02	0.403	0.572	0.005	0	0	0	0	0	0	0	0	0	4
0	0.03	0.37	0.592	0.008	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.159	0.117	0.036	0.687	0	0	0	0	0	0	0	7
0	0	0	0.004	0.015	0.004	0.976	0.001	0	0	0	0	0	0	7
0	0	0.015	0.639	0.12	0.019	0.207	0	0	0	0	0	0	0	4
0	0.008	0.275	0.704	0.008	0.002	0.003	0	0	0	0	0	0	0	4
0	0	0	0.035	0.048	0.024	0.893	0	0	0	0	0	0	0	7
0	0.066	0.449	0.482	0.003	0	0	0	0	0	0	0	0	0	4
0	0	0.021	0.616	0.098	0.021	0.244	0	0	0	0	0	0	0	4
0	0	0	0	0.006	0.008	0.986	0	0	0	0	0	0	0	7
0	0.001	0.197	0.78	0.017	0	0.005	0	0	0	0	0	0	0	4
0	0	0	0	0.003	0.005	0.991	0.001	0	0	0	0	0	0	7
0	0	0.001	0.093	0.073	0.019	0.814	0	0	0	0	0	0	0	7
0	0	0	0.001	0.008	0.007	0.984	0	0	0	0	0	0	0	7
0	0	0.048	0.785	0.07	0.007	0.09	0	0	0	0	0	0	0	4
0	0.002	0.194	0.747	0.031	0.002	0.024	0	0	0	0	0	0	0	4
0.003	0.775	0.166	0.055	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0	0.006	0.029	0.01	0.955	0	0	0	0	0	0	0	7
0	0	0.001	0.083	0.058	0.021	0.837	0	0	0	0	0	0	0	7
0	0	0.079	0.828	0.059	0.006	0.028	0	0	0	0	0	0	0	4
0	0.069	0.491	0.438	0.001	0.001	0	0	0	0	0	0	0	0	3
0	0	0	0	0.011	0.004	0.985	0	0	0	0	0	0	0	7
0	0	0	0.014	0.03	0.015	0.941	0	0	0	0	0	0	0	7
0	0.171	0.482	0.344	0.002	0	0.001	0	0	0	0	0	0	0	3
0	0.006	0.369	0.622	0.002	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.001	0.012	0.007	0.98	0	0	0	0	0	0	0	7
0	0	0	0	0.012	0.007	0.981	0	0	0	0	0	0	0	7
0	0	0.017	0.6	0.127	0.023	0.233	0	0	0	0	0	0	0	4
0	0.578	0.342	0.08	0	0	0	0	0	0	0	0	0	0	2
0	0	0.024	0.732	0.111	0.015	0.118	0	0	0	0	0	0	0	4
0	0	0	0.035	0.077	0.02	0.868	0	0	0	0	0	0	0	7
0	0	0.027	0.642	0.092	0.011	0.228	0	0	0	0	0	0	0	4
0	0	0.015	0.43	0.112	0.026	0.417	0	0	0	0	0	0	0	4
0	0	0.016	0.54	0.089	0.011	0.344	0	0	0	0	0	0	0	4
0	0.059	0.454	0.485	0.002	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.217	0.143	0.043	0.596	0	0	0	0	0	0	0	7
0	0	0	0.001	0.009	0.01	0.98	0	0	0	0	0	0	0	7
0.004	0.942	0.054	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.022	0.64	0.107	0.007	0.224	0	0	0	0	0	0	0	4
0.007	0.92	0.067	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0.01	0.205	0.095	0.031	0.659	0	0	0	0	0	0	0	7
0.006	0.876	0.107	0.011	0	0	0	0	0	0	0	0	0	0	2
0	0.027	0.4	0.57	0.003	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.176	0.118	0.025	0.68	0	0	0	0	0	0	0	7
0	0	0	0.002	0.027	0.007	0.964	0	0	0	0	0	0	0	7
0	0	0.107	0.85	0.03	0.001	0.012	0	0	0	0	0	0	0	4
0	0	0.041	0.765	0.072	0.01	0.112	0	0	0	0	0	0	0	4
0	0.216	0.44	0.335	0.005	0.001	0.003	0	0	0	0	0	0	0	3
0	0	0	0.072	0.092	0.028	0.808	0	0	0	0	0	0	0	7
0	0	0.002	0.058	0.068	0.02	0.852	0	0	0	0	0	0	0	7
0	0.148	0.42	0.423	0.008	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.013	0.042	0.017	0.928	0	0	0	0	0	0	0	7
0	0.195	0.507	0.297	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.005	0.264	0.118	0.021	0.592	0	0	0	0	0	0	0	7
0	0.659	0.294	0.047	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.242	0.733	0.012	0.001	0.009	0	0	0	0	0	0	0	4
0	0	0.12	0.826	0.034	0.007	0.013	0	0	0	0	0	0	0	4
0	0	0.001	0.052	0.057	0.02	0.87	0	0	0	0	0	0	0	7
0	0	0.037	0.705	0.08	0.015	0.163	0	0	0	0	0	0	0	4
0	0	0.036	0.84	0.077	0.008	0.039	0	0	0	0	0	0	0	4
0	0.251	0.49	0.257	0.002	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.004	0.005	0.991	0	0	0	0	0	0	0	7
0	0	0	0.03	0.046	0.017	0.907	0	0	0	0	0	0	0	7
0	0.007	0.263	0.718	0.01	0.001	0.001	0	0	0	0	0	0	0	4
0	0	0	0.001	0.007	0.007	0.985	0	0	0	0	0	0	0	7
0	0.003	0.159	0.813	0.018	0.001	0.006	0	0	0	0	0	0	0	4
0	0.004	0.161	0.794	0.019	0.001	0.021	0	0	0	0	0	0	0	4
0	0.024	0.39	0.58	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0.016	0.462	0.112	0.023	0.387	0	0	0	0	0	0	0	4
0	0.503	0.395	0.102	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.066	0.082	0.028	0.824	0	0	0	0	0	0	0	7
0	0	0.043	0.75	0.083	0.01	0.114	0	0	0	0	0	0	0	4
0	0	0	0.018	0.04	0.019	0.923	0	0	0	0	0	0	0	7
0	0.004	0.154	0.785	0.024	0.002	0.031	0	0	0	0	0	0	0	4
0	0.414	0.486	0.1	0	0	0	0	0	0	0	0	0	0	3
0.005	0.894	0.091	0.01	0	0	0	0	0	0	0	0	0	0	2
0	0.006	0.356	0.632	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.023	0.009	0.964	0	0	0	0	0	0	0	7
0	0.044	0.37	0.576	0.009	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0.028	0.039	0.023	0.91	0	0	0	0	0	0	0	7
0	0.66	0.314	0.026	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.004	0.005	0.991	0	0	0	0	0	0	0	7
0	0.001	0.201	0.792	0.006	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.211	0.103	0.031	0.647	0	0	0	0	0	0	0	7
0.002	0.933	0.063	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.005	0.021	0.005	0.969	0	0	0	0	0	0	0	7
0	0.11	0.43	0.453	0.006	0	0.001	0	0	0	0	0	0	0	4
0	0	0.002	0.236	0.109	0.023	0.63	0	0	0	0	0	0	0	7
0	0.004	0.197	0.774	0.018	0.002	0.005	0	0	0	0	0	0	0	4
0	0	0.045	0.882	0.046	0.003	0.024	0	0	0	0	0	0	0	4
0	0.793	0.199	0.008	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.03	0.014	0.954	0	0	0	0	0	0	0	7
0	0	0.009	0.464	0.111	0.024	0.392	0	0	0	0	0	0	0	4
0	0	0	0.003	0.023	0.008	0.966	0	0	0	0	0	0	0	7
0	0	0.014	0.53	0.104	0.017	0.335	0	0	0	0	0	0	0	4
0	0.524	0.413	0.063	0	0	0	0	0	0	0	0	0	0	2
0.001	0.924	0.072	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0	0.017	0.466	0.106	0.023	0.388	0	0	0	0	0	0	0	4
0	0	0.001	0.12	0.096	0.033	0.75	0	0	0	0	0	0	0	7
0	0	0	0	0.011	0.006	0.983	0	0	0	0	0	0	0	7
0	0	0.008	0.352	0.097	0.018	0.525	0	0	0	0	0	0	0	7
0	0	0.166	0.817	0.015	0.001	0.001	0	0	0	0	0	0	0	4
0	0.495	0.388	0.117	0	0	0	0	0	0	0	0	0	0	2
0	0	0.04	0.826	0.075	0.006	0.053	0	0	0	0	0	0	0	4
0	0.267	0.557	0.176	0	0	0	0	0	0	0	0	0	0	3
0	0.002	0.152	0.781	0.034	0.005	0.026	0	0	0	0	0	0	0	4
0.019	0.929	0.05	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0.591	0.314	0.095	0	0	0	0	0	0	0	0	0	0	2
0	0.002	0.108	0.641	0.052	0.007	0.19	0	0	0	0	0	0	0	4
0	0	0.012	0.348	0.117	0.026	0.497	0	0	0	0	0	0	0	7
0	0.001	0.129	0.817	0.027	0.001	0.025	0	0	0	0	0	0	0	4
0	0.258	0.496	0.245	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.014	0.64	0.135	0.025	0.186	0	0	0	0	0	0	0	4
0	0	0	0.059	0.087	0.027	0.827	0	0	0	0	0	0	0	7
0.002	0.924	0.071	0.003	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.111	0.811	0.036	0.005	0.036	0	0	0	0	0	0	0	4
0	0	0	0.023	0.036	0.013	0.928	0	0	0	0	0	0	0	7
0	0	0	0	0.013	0.004	0.983	0	0	0	0	0	0	0	7
0	0.735	0.229	0.036	0	0	0	0	0	0	0	0	0	0	2
0	0.221	0.411	0.363	0.004	0.001	0	0	0	0	0	0	0	0	3
0	0.001	0.095	0.807	0.048	0.002	0.047	0	0	0	0	0	0	0	4
0	0	0	0	0.006	0.007	0.987	0	0	0	0	0	0	0	7
0	0	0	0	0.003	0.005	0.992	0	0	0	0	0	0	0	7
0	0	0.002	0.155	0.083	0.02	0.74	0	0	0	0	0	0	0	7
0	0	0	0.006	0.029	0.008	0.957	0	0	0	0	0	0	0	7
0	0	0	0.011	0.039	0.014	0.936	0	0	0	0	0	0	0	7
0	0	0	0.001	0.008	0.005	0.985	0.001	0	0	0	0	0	0	7
0	0	0	0.012	0.029	0.015	0.944	0	0	0	0	0	0	0	7
0	0.018	0.316	0.659	0.006	0	0.001	0	0	0	0	0	0	0	4
0	0	0	0	0.005	0.002	0.993	0	0	0	0	0	0	0	7
0	0.475	0.4	0.125	0	0	0	0	0	0	0	0	0	0	2
0	0.003	0.175	0.806	0.014	0	0.002	0	0	0	0	0	0	0	4
0	0.002	0.055	0.728	0.068	0.013	0.134	0	0	0	0	0	0	0	4
0	0	0	0.043	0.069	0.018	0.87	0	0	0	0	0	0	0	7
0	0	0.041	0.87	0.054	0.006	0.029	0	0	0	0	0	0	0	4
0	0	0	0.123	0.105	0.027	0.745	0	0	0	0	0	0	0	7
0	0.002	0.158	0.824	0.01	0.002	0.004	0	0	0	0	0	0	0	4
0	0.004	0.146	0.776	0.027	0.003	0.044	0	0	0	0	0	0	0	4
0.001	0.892	0.101	0.006	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.009	0.028	0.018	0.945	0	0	0	0	0	0	0	7
0	0	0.13	0.837	0.024	0.003	0.006	0	0	0	0	0	0	0	4
0	0	0	0.027	0.049	0.02	0.904	0	0	0	0	0	0	0	7
0	0	0	0	0.001	0.001	0.992	0.004	0.002	0	0	0	0	0	7
0	0	0	0.019	0.062	0.017	0.902	0	0	0	0	0	0	0	7
0	0	0.001	0.271	0.12	0.027	0.581	0	0	0	0	0	0	0	7
0	0	0	0.03	0.057	0.018	0.895	0	0	0	0	0	0	0	7
0	0	0	0.002	0.016	0.011	0.971	0	0	0	0	0	0	0	7
0	0	0.002	0.213	0.107	0.024	0.654	0	0	0	0	0	0	0	7
0	0	0	0	0.008	0.009	0.983	0	0	0	0	0	0	0	7
0	0.004	0.221	0.76	0.01	0	0.005	0	0	0	0	0	0	0	4
0	0.58	0.377	0.043	0	0	0	0	0	0	0	0	0	0	2
0.002	0.894	0.097	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0	0.004	0.26	0.103	0.018	0.615	0	0	0	0	0	0	0	7
0	0.008	0.252	0.73	0.008	0	0.002	0	0	0	0	0	0	0	4
0	0	0	0.036	0.038	0.011	0.915	0	0	0	0	0	0	0	7
0	0.001	0.08	0.8	0.037	0.009	0.073	0	0	0	0	0	0	0	4
0	0	0	0.028	0.054	0.016	0.902	0	0	0	0	0	0	0	7
0	0	0.114	0.839	0.028	0.005	0.014	0	0	0	0	0	0	0	4
0	0.704	0.261	0.035	0	0	0	0	0	0	0	0	0	0	2
0	0.14	0.396	0.462	0.002	0	0	0	0	0	0	0	0	0	4
0	0	0	0.004	0.018	0.008	0.97	0	0	0	0	0	0	0	7
0.001	0.857	0.135	0.007	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.015	0.457	0.106	0.019	0.402	0	0	0	0	0	0	0	4
0	0.31	0.544	0.146	0	0	0	0	0	0	0	0	0	0	3
0	0.003	0.189	0.765	0.023	0.004	0.016	0	0	0	0	0	0	0	4
0	0	0	0	0.017	0.009	0.974	0	0	0	0	0	0	0	7
0	0	0	0.033	0.044	0.022	0.901	0	0	0	0	0	0	0	7
0	0	0	0	0.004	0.006	0.99	0	0	0	0	0	0	0	7
0	0	0	0.005	0.012	0.011	0.972	0	0	0	0	0	0	0	7
0	0.18	0.514	0.303	0.003	0	0	0	0	0	0	0	0	0	3
0	0.049	0.253	0.619	0.033	0.003	0.043	0	0	0	0	0	0	0	4
0	0.596	0.27	0.132	0.001	0	0.001	0	0	0	0	0	0	0	2
0	0.526	0.389	0.085	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.01	0.039	0.016	0.935	0	0	0	0	0	0	0	7
0	0	0	0.025	0.058	0.018	0.899	0	0	0	0	0	0	0	7
0	0.073	0.436	0.489	0.001	0	0.001	0	0	0	0	0	0	0	4
0	0.047	0.395	0.554	0.004	0	0	0	0	0	0	0	0	0	4
0	0	0	0.011	0.027	0.015	0.947	0	0	0	0	0	0	0	7
0	0	0.02	0.398	0.108	0.014	0.46	0	0	0	0	0	0	0	7
0	0.008	0.142	0.749	0.037	0.003	0.061	0	0	0	0	0	0	0	4
0	0	0.009	0.29	0.107	0.028	0.566	0	0	0	0	0	0	0	7
0.001	0.717	0.249	0.033	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.012	0.006	0.982	0	0	0	0	0	0	0	7
0	0.005	0.362	0.632	0.001	0	0	0	0	0	0	0	0	0	4
0	0.003	0.209	0.77	0.014	0	0.004	0	0	0	0	0	0	0	4
0	0	0.088	0.82	0.057	0.003	0.032	0	0	0	0	0	0	0	4
0	0	0	0.003	0.012	0.004	0.98	0.001	0	0	0	0	0	0	7
0	0.011	0.181	0.683	0.032	0.003	0.09	0	0	0	0	0	0	0	4
0	0	0.003	0.129	0.073	0.017	0.778	0	0	0	0	0	0	0	7
0	0.004	0.157	0.802	0.024	0	0.013	0	0	0	0	0	0	0	4
0	0	0.004	0.265	0.088	0.024	0.619	0	0	0	0	0	0	0	7
0	0.175	0.488	0.333	0.003	0	0.001	0	0	0	0	0	0	0	3
0	0	0	0.04	0.063	0.024	0.873	0	0	0	0	0	0	0	7
0	0	0.011	0.546	0.118	0.022	0.303	0	0	0	0	0	0	0	4
0	0.017	0.268	0.697	0.008	0.001	0.009	0	0	0	0	0	0	0	4
0	0	0	0.248	0.118	0.023	0.611	0	0	0	0	0	0	0	7
0	0	0.001	0.182	0.14	0.032	0.645	0	0	0	0	0	0	0	7
0	0.798	0.188	0.014	0	0	0	0	0	0	0	0	0	0	2
0.001	0.914	0.081	0.004	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.045	0.043	0.031	0.881	0	0	0	0	0	0	0	7
0	0.139	0.539	0.321	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0	0	0.012	0.005	0.982	0	0.001	0	0	0	0	0	7
0	0	0	0.052	0.063	0.019	0.866	0	0	0	0	0	0	0	7
0	0	0.001	0.076	0.052	0.015	0.856	0	0	0	0	0	0	0	7
0	0.001	0.069	0.759	0.052	0.006	0.113	0	0	0	0	0	0	0	4
0	0.003	0.146	0.694	0.05	0.01	0.097	0	0	0	0	0	0	0	4
0	0	0.001	0.107	0.095	0.024	0.773	0	0	0	0	0	0	0	7
0	0	0	0.002	0.014	0.008	0.976	0	0	0	0	0	0	0	7
0	0.226	0.564	0.21	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.148	0.138	0.027	0.687	0	0	0	0	0	0	0	7
0	0	0.028	0.682	0.1	0.021	0.169	0	0	0	0	0	0	0	4
0	0.044	0.436	0.516	0.004	0	0	0	0	0	0	0	0	0	4
0	0.002	0.151	0.815	0.017	0.001	0.014	0	0	0	0	0	0	0	4
0	0	0	0.001	0.007	0.005	0.987	0	0	0	0	0	0	0	7
0	0	0	0.003	0.019	0.004	0.974	0	0	0	0	0	0	0	7
0	0	0	0.001	0.003	0.003	0.992	0.001	0	0	0	0	0	0	7
0	0	0.044	0.815	0.067	0.008	0.066	0	0	0	0	0	0	0	4
0	0.467	0.421	0.111	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0.026	0.562	0.11	0.015	0.287	0	0	0	0	0	0	0	4
0	0	0	0.013	0.026	0.014	0.947	0	0	0	0	0	0	0	7
0	0.022	0.437	0.539	0.002	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.01	0.011	0.977	0	0	0	0	0	0	0	7
0	0.055	0.369	0.563	0.008	0.002	0.003	0	0	0	0	0	0	0	4
0	0.644	0.289	0.067	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.023	0.045	0.014	0.918	0	0	0	0	0	0	0	7
0	0	0.096	0.829	0.058	0.001	0.016	0	0	0	0	0	0	0	4
0	0.034	0.409	0.556	0.001	0	0	0	0	0	0	0	0	0	4
0	0.905	0.093	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.019	0.034	0.013	0.934	0	0	0	0	0	0	0	7
0	0	0	0.026	0.042	0.016	0.916	0	0	0	0	0	0	0	7
0	0	0	0.043	0.053	0.017	0.887	0	0	0	0	0	0	0	7
0	0	0.044	0.729	0.071	0.008	0.148	0	0	0	0	0	0	0	4
0.016	0.97	0.014	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.004	0.02	0.014	0.961	0.001	0	0	0	0	0	0	7
0	0	0.001	0.099	0.063	0.023	0.814	0	0	0	0	0	0	0	7
0	0	0	0.029	0.051	0.017	0.903	0	0	0	0	0	0	0	7
0	0	0.002	0.135	0.066	0.018	0.779	0	0	0	0	0	0	0	7
0	0	0	0	0.011	0.006	0.983	0	0	0	0	0	0	0	7
0	0	0.001	0.047	0.064	0.016	0.872	0	0	0	0	0	0	0	7
0	0	0	0.003	0.015	0.012	0.97	0	0	0	0	0	0	0	7
0	0	0	0.044	0.064	0.023	0.869	0	0	0	0	0	0	0	7
0	0.911	0.088	0.001	0	0	0	0	0	0	0	0	0	0	2
0.001	0.763	0.208	0.028	0	0	0	0	0	0	0	0	0	0	2
0	0	0.057	0.837	0.055	0.005	0.046	0	0	0	0	0	0	0	4
0	0.029	0.374	0.589	0.008	0	0	0	0	0	0	0	0	0	4
0	0	0	0.087	0.07	0.032	0.811	0	0	0	0	0	0	0	7
0	0.693	0.266	0.041	0	0	0	0	0	0	0	0	0	0	2
0	0	0.009	0.373	0.108	0.027	0.483	0	0	0	0	0	0	0	7
0	0.421	0.411	0.167	0.001	0	0	0	0	0	0	0	0	0	2
0	0	0.075	0.801	0.067	0.003	0.054	0	0	0	0	0	0	0	4
0	0.554	0.34	0.106	0	0	0	0	0	0	0	0	0	0	2
0	0	0.006	0.125	0.068	0.021	0.78	0	0	0	0	0	0	0	7
0	0	0	0	0.015	0.01	0.975	0	0	0	0	0	0	0	7
0	0.005	0.123	0.783	0.036	0.008	0.045	0	0	0	0	0	0	0	4
0	0	0	0.002	0.019	0.012	0.967	0	0	0	0	0	0	0	7
0	0	0	0.001	0.007	0.004	0.988	0	0	0	0	0	0	0	7
0	0.831	0.152	0.017	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.083	0.077	0.026	0.814	0	0	0	0	0	0	0	7
0	0	0.054	0.868	0.046	0.002	0.03	0	0	0	0	0	0	0	4
0	0	0.018	0.537	0.107	0.015	0.323	0	0	0	0	0	0	0	4
0.021	0.958	0.019	0.002	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.006	0.003	0.991	0	0	0	0	0	0	0	7
0	0	0	0.014	0.035	0.021	0.93	0	0	0	0	0	0	0	7
0	0.366	0.453	0.18	0	0	0.001	0	0	0	0	0	0	0	3
0	0	0.036	0.641	0.084	0.013	0.226	0	0	0	0	0	0	0	4
0	0	0	0.005	0.031	0.014	0.95	0	0	0	0	0	0	0	7
0	0.259	0.579	0.161	0.001	0	0	0	0	0	0	0	0	0	3
0	0.79	0.188	0.022	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0.004	0.005	0.99	0.001	0	0	0	0	0	0	7
0	0.636	0.292	0.072	0	0	0	0	0	0	0	0	0	0	2
0	0.012	0.228	0.736	0.015	0.001	0.008	0	0	0	0	0	0	0	4
0	0.091	0.49	0.418	0.001	0	0	0	0	0	0	0	0	0	3
0	0.002	0.085	0.808	0.05	0.005	0.05	0	0	0	0	0	0	0	4
0	0	0.027	0.757	0.076	0.016	0.124	0	0	0	0	0	0	0	4
0	0	0	0	0.003	0.002	0.994	0	0	0.001	0	0	0	0	7
0	0.003	0.203	0.771	0.021	0	0.002	0	0	0	0	0	0	0	4
0	0	0.145	0.833	0.013	0.001	0.008	0	0	0	0	0	0	0	4
0	0	0.071	0.809	0.062	0.004	0.054	0	0	0	0	0	0	0	4
0	0	0.011	0.197	0.073	0.019	0.7	0	0	0	0	0	0	0	7
0	0.166	0.536	0.297	0.001	0	0	0	0	0	0	0	0	0	3
0	0	0.001	0.154	0.077	0.023	0.745	0	0	0	0	0	0	0	7
0	0	0.058	0.809	0.055	0.012	0.066	0	0	0	0	0	0	0	4
0	0	0.007	0.35	0.123	0.029	0.491	0	0	0	0	0	0	0	7
0	0.001	0.111	0.781	0.04	0.007	0.06	0	0	0	0	0	0	0	4
0	0	0.027	0.611	0.115	0.012	0.235	0	0	0	0	0	0	0	4
0	0.09	0.449	0.457	0.004	0	0	0	0	0	0	0	0	0	4
0	0	0.003	0.142	0.085	0.027	0.743	0	0	0	0	0	0	0	7
0	0	0.018	0.378	0.075	0.022	0.507	0	0	0	0	0	0	0	7
0	0.004	0.162	0.802	0.02	0.001	0.011	0	0	0	0	0	0	0	4
0	0.032	0.348	0.61	0.009	0	0.001	0	0	0	0	0	0	0	4
0	0	0.001	0.035	0.053	0.019	0.892	0	0	0	0	0	0	0	7
0	0	0.042	0.711	0.079	0.013	0.155	0	0	0	0	0	0	0	4
0	0	0	0.001	0.025	0.017	0.957	0	0	0	0	0	0	0	7
0	0	0.001	0.06	0.057	0.022	0.86	0	0	0	0	0	0	0	7
0	0.001	0.108	0.816	0.046	0.005	0.024	0	0	0	0	0	0	0	4
0	0	0.004	0.267	0.123	0.033	0.573	0	0	0	0	0	0	0	7
0	0	0.004	0.356	0.12	0.023	0.497	0	0	0	0	0	0	0	7
0	0	0.001	0.092	0.062	0.021	0.824	0	0	0	0	0	0	0	7
0	0	0.008	0.389	0.105	0.026	0.472	0	0	0	0	0	0	0	7
0	0.087	0.419	0.482	0.011	0	0.001	0	0	0	0	0	0	0	4
0	0.156	0.471	0.371	0.002	0	0	0	0	0	0	0	0	0	3
0	0	0.141	0.84	0.017	0	0.002	0	0	0	0	0	0	0	4
0	0.276	0.467	0.257	0	0	0	0	0	0	0	0	0	0	3
0	0.019	0.299	0.658	0.016	0.003	0.005	0	0	0	0	0	0	0	4
0	0.018	0.255	0.714	0.008	0	0.005	0	0	0	0	0	0	0	4
0	0.146	0.428	0.42	0.004	0.001	0.001	0	0	0	0	0	0	0	3
0	0.006	0.208	0.765	0.017	0	0.004	0	0	0	0	0	0	0	4
0	0	0	0.001	0.001	0.006	0.99	0.002	0	0	0	0	0	0	7
0	0.002	0.129	0.782	0.037	0.003	0.047	0	0	0	0	0	0	0	4
0	0	0.134	0.8	0.03	0.004	0.032	0	0	0	0	0	0	0	4
0.001	0.878	0.119	0.002	0	0	0	0	0	0	0	0	0	0	2
