prob.cluster1	prob.cluster2	prob.cluster3	prob.cluster4	prob.cluster5	prob.cluster6	prob.cluster7	prob.cluster8	prob.cluster9	prob.cluster10	prob.cluster11	prob.cluster12	prob.cluster13	prob.cluster14	prob.cluster15	prob.cluster16	most.likely.cluster
0	0.002	0.242	0.704	0.052	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.01	0.178	0.812	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.131	0.867	0	0	0	0	0	0	0	0	0	0	0	5
0	0.706	0.228	0.066	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.066	0.531	0.403	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.036	0.964	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.036	0.961	0	0.001	0	0	0	0	0	0	0	0	0	5
0	0	0	0.019	0.981	0	0	0	0	0	0	0	0	0	0	0	5
0	0.013	0.37	0.616	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0.115	0.462	0.423	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.85	0.119	0.031	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.169	0.777	0.054	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.146	0.762	0.089	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.228	0.764	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.033	0.318	0.649	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0.704	0.212	0.084	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.231	0.74	0.029	0	0	0	0	0	0	0	0	0	0	0	4
0	0.062	0.458	0.48	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.063	0.423	0.512	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.229	0.765	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.055	0.696	0.249	0	0	0	0	0	0	0	0	0	0	0	4
0	0.041	0.402	0.556	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.068	0.931	0	0	0	0	0	0	0	0	0	0	0	5
0	0.112	0.482	0.406	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.089	0.642	0.269	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.009	0.33	0.656	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.006	0.129	0.865	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.143	0.736	0.118	0	0	0	0	0	0	0	0	0	0	0	4
0	0.008	0.303	0.672	0.017	0	0	0	0	0	0	0	0	0	0	0	4
0.002	0.847	0.12	0.031	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.018	0.981	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.126	0.87	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.193	0.755	0.049	0	0	0	0	0	0	0	0	0	0	0	4
0	0.142	0.487	0.371	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.022	0.975	0	0	0	0	0	0	0	0	0	0	0	5
0	0.283	0.441	0.276	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.022	0.461	0.517	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.058	0.649	0.293	0	0	0	0	0	0	0	0	0	0	0	4
0	0.683	0.216	0.101	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.084	0.749	0.167	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.058	0.941	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.075	0.645	0.28	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.051	0.481	0.468	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.074	0.54	0.386	0	0	0	0	0	0	0	0	0	0	0	4
0	0.138	0.436	0.423	0.003	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.007	0.313	0.68	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0.011	0.966	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.061	0.693	0.246	0	0	0	0	0	0	0	0	0	0	0	4
0.007	0.958	0.03	0.005	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.018	0.255	0.727	0	0	0	0	0	0	0	0	0	0	0	5
0.011	0.922	0.055	0.012	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.067	0.448	0.485	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.013	0.254	0.733	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.211	0.766	0.022	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.128	0.732	0.139	0	0	0	0	0	0	0	0	0	0	0	4
0	0.324	0.367	0.307	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.003	0.104	0.893	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.098	0.898	0	0	0	0	0	0	0	0	0	0	0	5
0	0.246	0.393	0.361	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.027	0.973	0	0	0	0	0	0	0	0	0	0	0	5
0	0.315	0.428	0.257	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.018	0.31	0.672	0	0	0	0	0	0	0	0	0	0	0	5
0	0.814	0.155	0.031	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.015	0.331	0.647	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0.002	0.266	0.716	0.016	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.09	0.908	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.107	0.701	0.192	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.132	0.8	0.068	0	0	0	0	0	0	0	0	0	0	0	4
0	0.357	0.429	0.213	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.06	0.939	0	0	0	0	0	0	0	0	0	0	0	5
0	0.019	0.387	0.594	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.005	0.995	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.295	0.689	0.012	0	0	0	0	0	0	0	0	0	0	0	4
0	0.01	0.279	0.676	0.035	0	0	0	0	0	0	0	0	0	0	0	4
0	0.075	0.423	0.501	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.052	0.54	0.408	0	0	0	0	0	0	0	0	0	0	0	4
0	0.652	0.262	0.086	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.002	0.105	0.893	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.102	0.756	0.142	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.044	0.956	0	0	0	0	0	0	0	0	0	0	0	5
0	0.01	0.278	0.67	0.042	0	0	0	0	0	0	0	0	0	0	0	4
0	0.628	0.301	0.071	0	0	0	0	0	0	0	0	0	0	0	0	2
0.003	0.962	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.024	0.442	0.533	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.017	0.983	0	0	0	0	0	0	0	0	0	0	0	5
0	0.066	0.432	0.5	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.039	0.961	0	0	0	0	0	0	0	0	0	0	0	5
0	0.811	0.162	0.027	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.998	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.344	0.649	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.015	0.274	0.711	0	0	0	0	0	0	0	0	0	0	0	5
0.002	0.978	0.017	0.003	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.016	0.984	0	0	0	0	0	0	0	0	0	0	0	5
0	0.163	0.454	0.383	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.018	0.324	0.658	0	0	0	0	0	0	0	0	0	0	0	5
0	0.009	0.323	0.659	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.153	0.822	0.025	0	0	0	0	0	0	0	0	0	0	0	4
0	0.911	0.083	0.006	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.014	0.986	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.04	0.47	0.49	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.013	0.987	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.061	0.546	0.393	0	0	0	0	0	0	0	0	0	0	0	4
0	0.709	0.241	0.05	0	0	0	0	0	0	0	0	0	0	0	0	2
0.007	0.953	0.038	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.049	0.498	0.453	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.004	0.197	0.799	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.026	0.374	0.6	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.293	0.702	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0.001	0.667	0.245	0.087	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.152	0.786	0.062	0	0	0	0	0	0	0	0	0	0	0	4
0	0.452	0.392	0.156	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.012	0.263	0.684	0.041	0	0	0	0	0	0	0	0	0	0	0	4
0.02	0.954	0.023	0.003	0	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.682	0.244	0.072	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.006	0.185	0.592	0.217	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.03	0.4	0.57	0	0	0	0	0	0	0	0	0	0	0	5
0	0.004	0.257	0.707	0.032	0	0	0	0	0	0	0	0	0	0	0	4
0	0.392	0.388	0.22	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.06	0.679	0.261	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.008	0.12	0.872	0	0	0	0	0	0	0	0	0	0	0	5
0.003	0.975	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.222	0.727	0.05	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.034	0.965	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.004	0.996	0	0	0	0	0	0	0	0	0	0	0	5
0	0.852	0.127	0.021	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.317	0.369	0.312	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.001	0.236	0.722	0.041	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.998	0	0.001	0	0	0	0	0	0	0	0	0	5
0	0	0.008	0.223	0.769	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.023	0.976	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.041	0.959	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.04	0.96	0	0	0	0	0	0	0	0	0	0	0	5
0	0.034	0.404	0.562	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	0.999	0	0	0.001	0	0	0	0	0	0	0	0	5
0	0.586	0.323	0.091	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.008	0.323	0.663	0.006	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.157	0.69	0.153	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.092	0.908	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.149	0.825	0.026	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.17	0.824	0	0	0	0	0	0	0	0	0	0	0	5
0	0.005	0.305	0.686	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0.009	0.287	0.661	0.043	0	0	0	0	0	0	0	0	0	0	0	4
0	0.943	0.054	0.003	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.02	0.98	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.283	0.713	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.057	0.943	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0	0.992	0.002	0.002	0.004	0	0	0	0	0	0	0	0	5
0	0	0	0.062	0.938	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.022	0.326	0.652	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.055	0.944	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.008	0.262	0.73	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0.011	0.341	0.645	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.731	0.23	0.039	0	0	0	0	0	0	0	0	0	0	0	0	2
0.002	0.94	0.051	0.007	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.017	0.294	0.689	0	0	0	0	0	0	0	0	0	0	0	5
0	0.014	0.371	0.613	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.05	0.949	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.192	0.742	0.064	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.058	0.941	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.235	0.734	0.03	0	0	0	0	0	0	0	0	0	0	0	4
0	0.834	0.144	0.022	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.216	0.404	0.378	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0.001	0.935	0.06	0.004	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.061	0.459	0.479	0	0	0	0	0	0	0	0	0	0	0	5
0	0.457	0.394	0.149	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.011	0.297	0.67	0.022	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.054	0.946	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.01	0.99	0	0	0	0	0	0	0	0	0	0	0	5
0	0.328	0.418	0.254	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.073	0.345	0.553	0.029	0	0	0	0	0	0	0	0	0	0	0	4
0	0.671	0.211	0.116	0.002	0	0	0	0	0	0	0	0	0	0	0	2
0	0.659	0.241	0.1	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.031	0.969	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.064	0.935	0	0	0	0	0	0	0	0	0	0	0	5
0	0.154	0.44	0.404	0.002	0	0	0	0	0	0	0	0	0	0	0	3
0	0.085	0.473	0.441	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.001	0.035	0.964	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.046	0.474	0.479	0	0	0	0	0	0	0	0	0	0	0	5
0	0.02	0.251	0.64	0.089	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.029	0.307	0.664	0	0	0	0	0	0	0	0	0	0	0	5
0	0.845	0.126	0.029	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0.029	0.463	0.508	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0.009	0.328	0.662	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.201	0.734	0.065	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0.041	0.256	0.593	0.11	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.006	0.177	0.817	0	0	0	0	0	0	0	0	0	0	0	5
0	0.007	0.276	0.695	0.022	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.024	0.305	0.671	0	0	0	0	0	0	0	0	0	0	0	5
0	0.328	0.375	0.296	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.001	0.089	0.91	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.051	0.553	0.396	0	0	0	0	0	0	0	0	0	0	0	4
0	0.043	0.355	0.594	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.011	0.287	0.702	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.005	0.265	0.73	0	0	0	0	0	0	0	0	0	0	0	5
0	0.915	0.073	0.012	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.975	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.059	0.941	0	0	0	0	0	0	0	0	0	0	0	5
0	0.246	0.466	0.288	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.007	0.992	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0	0.005	0.087	0.908	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.095	0.902	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.142	0.701	0.157	0	0	0	0	0	0	0	0	0	0	0	4
0	0.007	0.223	0.673	0.097	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.005	0.159	0.836	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.008	0.992	0	0	0	0	0	0	0	0	0	0	0	5
0	0.382	0.451	0.167	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.006	0.231	0.763	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.076	0.694	0.23	0	0	0	0	0	0	0	0	0	0	0	4
0	0.083	0.476	0.441	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.004	0.265	0.718	0.013	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.003	0.997	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.144	0.752	0.103	0	0	0	0	0	0	0	0	0	0	0	4
0	0.637	0.27	0.093	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.087	0.559	0.354	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.001	0.033	0.966	0	0	0	0	0	0	0	0	0	0	0	5
0	0.063	0.48	0.457	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0	0.002	0.998	0	0	0	0	0	0	0	0	0	0	0	5
0	0.114	0.411	0.471	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0.741	0.197	0.062	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.029	0.971	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.233	0.743	0.022	0	0	0	0	0	0	0	0	0	0	0	4
0	0.087	0.448	0.464	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0.97	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.001	0.039	0.96	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.048	0.951	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.004	0.096	0.9	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.112	0.728	0.16	0	0	0	0	0	0	0	0	0	0	0	4
0.012	0.987	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.012	0.988	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.011	0.123	0.866	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.06	0.94	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.01	0.174	0.816	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.074	0.924	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.009	0.991	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.095	0.902	0	0	0	0	0	0	0	0	0	0	0	5
0	0.969	0.029	0.002	0	0	0	0	0	0	0	0	0	0	0	0	2
0.001	0.866	0.108	0.025	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.161	0.778	0.061	0	0	0	0	0	0	0	0	0	0	0	4
0	0.083	0.414	0.501	0.002	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.002	0.119	0.879	0	0	0	0	0	0	0	0	0	0	0	5
0	0.838	0.138	0.024	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.037	0.406	0.557	0	0	0	0	0	0	0	0	0	0	0	5
0	0.574	0.299	0.127	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.181	0.767	0.051	0	0	0	0	0	0	0	0	0	0	0	4
0	0.672	0.247	0.081	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.007	0.133	0.86	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.006	0.994	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.223	0.708	0.066	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.007	0.993	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0.897	0.082	0.021	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0.006	0.151	0.843	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.167	0.792	0.041	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.069	0.557	0.374	0	0	0	0	0	0	0	0	0	0	0	4
0.019	0.972	0.008	0.001	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.002	0.042	0.956	0	0	0	0	0	0	0	0	0	0	0	5
0	0.514	0.324	0.162	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.001	0.108	0.648	0.243	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.023	0.977	0	0	0	0	0	0	0	0	0	0	0	5
0	0.478	0.401	0.121	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.897	0.088	0.015	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.001	0.999	0	0	0	0	0	0	0	0	0	0	0	5
0.001	0.782	0.157	0.06	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.019	0.348	0.625	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0.16	0.489	0.351	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.005	0.214	0.709	0.072	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.109	0.713	0.178	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.002	0.997	0	0	0.001	0	0	0	0	0	0	0	0	5
0	0.006	0.323	0.661	0.01	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.273	0.715	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0.001	0.178	0.75	0.071	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.023	0.252	0.725	0	0	0	0	0	0	0	0	0	0	0	5
0	0.283	0.443	0.274	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.008	0.187	0.805	0	0	0	0	0	0	0	0	0	0	0	5
0	0.001	0.14	0.765	0.094	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.031	0.378	0.591	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.234	0.682	0.082	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.073	0.626	0.301	0	0	0	0	0	0	0	0	0	0	0	4
0	0.172	0.471	0.356	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0	0.014	0.22	0.766	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.05	0.402	0.548	0	0	0	0	0	0	0	0	0	0	0	5
0	0.008	0.263	0.713	0.016	0	0	0	0	0	0	0	0	0	0	0	4
0	0.056	0.419	0.524	0.001	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.073	0.927	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.124	0.704	0.172	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.013	0.987	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.087	0.91	0	0	0	0	0	0	0	0	0	0	0	5
0	0.002	0.229	0.728	0.041	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.016	0.337	0.647	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.038	0.422	0.54	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.012	0.14	0.848	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.031	0.413	0.556	0	0	0	0	0	0	0	0	0	0	0	5
0	0.145	0.434	0.421	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.243	0.458	0.298	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.001	0.251	0.745	0.003	0	0	0	0	0	0	0	0	0	0	0	4
0	0.419	0.388	0.193	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.042	0.389	0.562	0.007	0	0	0	0	0	0	0	0	0	0	0	4
0	0.03	0.366	0.595	0.009	0	0	0	0	0	0	0	0	0	0	0	4
0	0.238	0.39	0.371	0.001	0	0	0	0	0	0	0	0	0	0	0	3
0	0.005	0.328	0.659	0.008	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
0	0.003	0.206	0.715	0.076	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.256	0.698	0.043	0	0	0	0	0	0	0	0	0	0	0	4
0	0.954	0.04	0.006	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0.014	0.986	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0	0.005	0.994	0.001	0	0	0	0	0	0	0	0	0	0	5
0	0	0.001	0.101	0.898	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.046	0.449	0.505	0	0	0	0	0	0	0	0	0	0	0	5
0	0	0.003	0.125	0.872	0	0	0	0	0	0	0	0	0	0	0	5
0	0.026	0.406	0.564	0.004	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0.163	0.777	0.06	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	0.103	0.897	0	0	0	0	0	0	0	0	0	0	0	5
0	0.305	0.437	0.258	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.365	0.387	0.248	0	0	0	0	0	0	0	0	0	0	0	0	3
0	0.001	0.253	0.741	0.005	0	0	0	0	0	0	0	0	0	0	0	4
0	0.003	0.15	0.732	0.115	0	0	0	0	0	0	0	0	0	0	0	4
0	0.671	0.26	0.069	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0.207	0.476	0.317	0	0	0	0	0	0	0	0	0	0	0	0	3
